ticketnumber,leg1flightnum,leg1uniquecarrier,leg1origin,leg1dest,leg1month,leg1dayofmonth,leg1dayofweek,leg1deptime,leg1arrtime,leg2flightnum,leg2uniquecarrier,leg2origin,leg2dest,leg2month,leg2dayofmonth,leg2dayofweek,leg2deptime,leg2arrtime
6953417841993,4365,MQ,OMA,ORD,1,26,6,709,920,4275,MQ,ORD,BTR,1,26,6,1400,1609
6606970429365,4174,MQ,DSM,ORD,1,26,6,850,1019,4275,MQ,ORD,BTR,1,26,6,1400,1609
2401410906593,4326,MQ,FWA,ORD,1,26,6,909,857,4275,MQ,ORD,BTR,1,26,6,1400,1609
2987172449290,4002,MQ,OMA,ORD,1,26,6,1016,1131,4275,MQ,ORD,BTR,1,26,6,1400,1609
3276715147217,3946,MQ,BMI,ORD,1,26,6,1037,1133,4275,MQ,ORD,BTR,1,26,6,1400,1609
2066200175336,4441,MQ,TOL,ORD,1,26,6,1336,1354,4275,MQ,ORD,BTR,1,26,6,1400,1609
4981989874835,4096,MQ,CVG,ORD,1,26,6,607,606,4275,MQ,ORD,BTR,1,26,6,1400,1609
1672940667719,4304,MQ,EVV,ORD,1,26,6,607,707,4275,MQ,ORD,BTR,1,26,6,1400,1609
5315926671946,4052,MQ,GRR,ORD,1,26,6,636,628,4275,MQ,ORD,BTR,1,26,6,1400,1609
9835889029661,4408,MQ,RST,ORD,1,26,6,824,941,4275,MQ,ORD,BTR,1,26,6,1400,1609
4664113309362,4088,MQ,CID,ORD,1,26,6,945,1040,4275,MQ,ORD,BTR,1,26,6,1400,1609
3417062106371,4086,MQ,BMI,ORD,1,26,6,946,1022,4275,MQ,ORD,BTR,1,26,6,1400,1609
4670779183529,4255,MQ,ICT,ORD,1,26,6,1035,1223,4275,MQ,ORD,BTR,1,26,6,1400,1609
2463771278356,4356,MQ,GRR,ORD,1,26,6,1144,1143,4275,MQ,ORD,BTR,1,26,6,1400,1609
5829293526268,4328,MQ,ORF,ORD,1,26,6,641,758,4275,MQ,ORD,BTR,1,26,6,1400,1609
9424087190477,4010,MQ,DLH,ORD,1,26,6,650,808,4275,MQ,ORD,BTR,1,26,6,1400,1609
6545340438080,4154,MQ,CMH,ORD,1,26,6,709,736,4275,MQ,ORD,BTR,1,26,6,1400,1609
1658310041922,4223,MQ,ROC,ORD,1,26,6,715,819,4275,MQ,ORD,BTR,1,26,6,1400,1609
2434006043467,4227,MQ,DSM,ORD,1,26,6,926,1030,4275,MQ,ORD,BTR,1,26,6,1400,1609
4824694477318,4202,MQ,LSE,ORD,1,26,6,1203,1306,4275,MQ,ORD,BTR,1,26,6,1400,1609
1898421830201,4343,MQ,IND,ORD,1,26,6,610,632,4275,MQ,ORD,BTR,1,26,6,1400,1609
5224852561591,4200,MQ,GRB,ORD,1,26,6,610,655,4275,MQ,ORD,BTR,1,26,6,1400,1609
8974302646642,4330,MQ,BWI,ORD,1,26,6,810,939,4275,MQ,ORD,BTR,1,26,6,1400,1609
3258827435902,4479,MQ,OMA,ORD,1,26,6,932,1101,4275,MQ,ORD,BTR,1,26,6,1400,1609
7610652545763,4313,MQ,DAY,ORD,1,26,6,1011,1013,4275,MQ,ORD,BTR,1,26,6,1400,1609
5096865678365,4229,MQ,ALB,ORD,1,26,6,1055,1239,4275,MQ,ORD,BTR,1,26,6,1400,1609
6507704725627,3953,MQ,MSN,ORD,1,26,6,1231,1332,4275,MQ,ORD,BTR,1,26,6,1400,1609
3553937379574,4258,MQ,DBQ,ORD,1,26,6,614,703,4275,MQ,ORD,BTR,1,26,6,1400,1609
9003349630131,4030,MQ,TVC,ORD,1,26,6,628,622,4275,MQ,ORD,BTR,1,26,6,1400,1609
4011353487393,4162,MQ,GSP,ORD,1,26,6,649,759,4275,MQ,ORD,BTR,1,26,6,1400,1609
8748922815995,4312,MQ,TOL,ORD,1,26,6,652,645,4275,MQ,ORD,BTR,1,26,6,1400,1609
5374690485225,4114,MQ,PIT,ORD,1,26,6,704,745,4275,MQ,ORD,BTR,1,26,6,1400,1609
3532152564184,4524,MQ,MSN,ORD,1,26,6,903,955,4275,MQ,ORD,BTR,1,26,6,1400,1609
9601509918249,4373,MQ,CMI,ORD,1,26,6,905,1024,4275,MQ,ORD,BTR,1,26,6,1400,1609
7327132584387,4482,MQ,HPN,ORD,1,26,6,945,1103,4275,MQ,ORD,BTR,1,26,6,1400,1609
8194455930881,4220,MQ,GRB,ORD,1,26,6,947,1046,4275,MQ,ORD,BTR,1,26,6,1400,1609
5910685893878,4256,MQ,BDL,ORD,1,26,6,1016,1200,4275,MQ,ORD,BTR,1,26,6,1400,1609
3959184392867,4022,MQ,CLE,ORD,1,26,6,1018,1030,4275,MQ,ORD,BTR,1,26,6,1400,1609
1863712565244,4004,MQ,MKE,ORD,1,26,6,1227,1303,4275,MQ,ORD,BTR,1,26,6,1400,1609
3468399622627,4164,MQ,PIT,ORD,1,26,6,1308,1358,4275,MQ,ORD,BTR,1,26,6,1400,1609
6629583909441,4370,MQ,CHA,ORD,1,26,6,548,613,4275,MQ,ORD,BTR,1,26,6,1400,1609
5165906810596,4108,MQ,OMA,ORD,1,26,6,552,714,4275,MQ,ORD,BTR,1,26,6,1400,1609
6267201988374,4101,MQ,OKC,ORD,1,26,6,555,821,4275,MQ,ORD,BTR,1,26,6,1400,1609
7917529001596,4065,MQ,PVD,ORD,1,26,6,712,933,4275,MQ,ORD,BTR,1,26,6,1400,1609
6712941570792,4152,MQ,GRR,ORD,1,26,6,919,906,4275,MQ,ORD,BTR,1,26,6,1400,1609
3792963489782,3991,MQ,BWI,ORD,1,26,6,933,1103,4275,MQ,ORD,BTR,1,26,6,1400,1609
3102302526327,4310,MQ,CLT,ORD,1,26,6,1259,1346,4275,MQ,ORD,BTR,1,26,6,1400,1609
7473654967095,4118,MQ,MKE,ORD,1,26,6,611,702,4275,MQ,ORD,BTR,1,26,6,1400,1609
8264332758466,4084,MQ,CID,ORD,1,26,6,759,846,4275,MQ,ORD,BTR,1,26,6,1400,1609
7483859209973,4323,MQ,MKE,ORD,1,26,6,830,903,4275,MQ,ORD,BTR,1,26,6,1400,1609
8627595995959,4151,MQ,BUF,ORD,1,26,6,1034,1138,4275,MQ,ORD,BTR,1,26,6,1400,1609
6686974771631,4372,MQ,CHA,ORD,1,26,6,1123,1152,4275,MQ,ORD,BTR,1,26,6,1400,1609
5120157815109,4243,MQ,DSM,ORD,1,26,6,1141,1248,4275,MQ,ORD,BTR,1,26,6,1400,1609
7123124179557,4012,MQ,CMH,ORD,1,26,6,1236,1246,4275,MQ,ORD,BTR,1,26,6,1400,1609
9890054641538,4236,MQ,CLE,ORD,1,26,6,1314,1329,4275,MQ,ORD,BTR,1,26,6,1400,1609
7260827552678,4110,MQ,GRR,ORD,1,26,6,1326,1318,4275,MQ,ORD,BTR,1,26,6,1400,1609
4082593810172,4120,MQ,TVC,ORD,1,26,6,644,702,4275,MQ,ORD,BTR,1,26,6,1400,1609
6541609027420,4008,MQ,CMH,ORD,1,26,6,651,651,4275,MQ,ORD,BTR,1,26,6,1400,1609
8780041651130,4233,MQ,CLT,ORD,1,26,6,726,817,4275,MQ,ORD,BTR,1,26,6,1400,1609
5185462781202,4185,MQ,CID,ORD,1,26,6,852,1014,4275,MQ,ORD,BTR,1,26,6,1400,1609
3636720773211,4316,MQ,CLE,ORD,1,26,6,1147,1159,4275,MQ,ORD,BTR,1,26,6,1400,1609
9765699948325,4253,MQ,TVC,ORD,1,26,6,1233,1223,4275,MQ,ORD,BTR,1,26,6,1400,1609
5077240340381,4382,MQ,CLE,ORD,1,26,6,828,843,4275,MQ,ORD,BTR,1,26,6,1400,1609
3138847296191,4080,MQ,CVG,ORD,1,26,6,1030,1037,4275,MQ,ORD,BTR,1,26,6,1400,1609
1544234731588,4190,MQ,CMH,ORD,1,26,6,1126,1157,4275,MQ,ORD,BTR,1,26,6,1400,1609
4375176491568,4373,MQ,CMI,ORD,1,26,6,1134,1223,4275,MQ,ORD,BTR,1,26,6,1400,1609
9033572596347,4062,MQ,CMH,ORD,1,26,6,1143,1146,4275,MQ,ORD,BTR,1,26,6,1400,1609
1185378654176,4322,MQ,MDT,ORD,1,26,6,1253,1340,4275,MQ,ORD,BTR,1,26,6,1400,1609
6360678908417,3954,MQ,MEM,ORD,1,26,6,558,832,4275,MQ,ORD,BTR,1,26,6,1400,1609
9925065597261,4242,MQ,MSN,ORD,1,26,6,601,726,4275,MQ,ORD,BTR,1,26,6,1400,1609
9499236066007,4155,MQ,ALB,ORD,1,26,6,625,800,4275,MQ,ORD,BTR,1,26,6,1400,1609
7666225249187,4242,MQ,MSN,ORD,1,26,6,643,733,4275,MQ,ORD,BTR,1,26,6,1400,1609
1855414758152,4152,MQ,GRR,ORD,1,26,6,658,704,4275,MQ,ORD,BTR,1,26,6,1400,1609
7721905550718,4278,MQ,CMI,ORD,1,26,6,706,853,4275,MQ,ORD,BTR,1,26,6,1400,1609
9335839327608,4431,MQ,HPN,ORD,1,26,6,718,912,4275,MQ,ORD,BTR,1,26,6,1400,1609
1315631252632,4020,MQ,CMH,ORD,1,26,6,811,821,4275,MQ,ORD,BTR,1,26,6,1400,1609
8634731976758,3983,MQ,EVV,ORD,1,26,6,847,1018,4275,MQ,ORD,BTR,1,26,6,1400,1609
1413245340285,4507,MQ,HSV,ORD,1,26,6,922,1144,4275,MQ,ORD,BTR,1,26,6,1400,1609
2542904014662,3915,MQ,IND,ORD,1,26,6,924,936,4275,MQ,ORD,BTR,1,26,6,1400,1609
8389269887419,4359,MQ,TOL,ORD,1,26,6,955,954,4275,MQ,ORD,BTR,1,26,6,1400,1609
3978569962978,4046,MQ,CMH,ORD,1,26,6,1005,1032,4275,MQ,ORD,BTR,1,26,6,1400,1609
3517603212538,4348,MQ,CLE,ORD,1,26,6,608,623,4275,MQ,ORD,BTR,1,26,6,1400,1609
4928518297465,3992,MQ,TUL,ORD,1,26,6,906,1040,4275,MQ,ORD,BTR,1,26,6,1400,1609
3842456071973,3926,MQ,MLI,ORD,1,26,6,1037,1131,4275,MQ,ORD,BTR,1,26,6,1400,1609
1222502993030,4260,MQ,MEM,ORD,1,26,6,1134,1301,4275,MQ,ORD,BTR,1,26,6,1400,1609
1190509180603,4128,MQ,RIC,ORD,1,26,6,1147,1239,4275,MQ,ORD,BTR,1,26,6,1400,1609
2281658390826,4014,MQ,DLH,ORD,1,26,6,1204,1322,4275,MQ,ORD,BTR,1,26,6,1400,1609
7792215016344,4460,MQ,MEM,ORD,1,26,6,1209,1359,4275,MQ,ORD,BTR,1,26,6,1400,1609
9504484615579,4258,MQ,DBQ,ORD,1,26,6,550,638,4275,MQ,ORD,BTR,1,26,6,1400,1609
9635108539410,4114,MQ,PIT,ORD,1,26,6,557,646,4275,MQ,ORD,BTR,1,26,6,1400,1609
4630437389279,4072,MQ,SDF,ORD,1,26,6,850,900,4275,MQ,ORD,BTR,1,26,6,1400,1609
3193383671323,4074,MQ,DSM,ORD,1,26,6,1059,1212,4275,MQ,ORD,BTR,1,26,6,1400,1609
8905924265099,4404,MQ,FWA,ORD,1,26,6,1120,1120,4275,MQ,ORD,BTR,1,26,6,1400,1609
4734203087252,4276,MQ,OMA,ORD,1,26,6,1155,1329,4275,MQ,ORD,BTR,1,26,6,1400,1609
3408382061223,4212,MQ,IND,ORD,1,26,6,1214,1210,4275,MQ,ORD,BTR,1,26,6,1400,1609
1188431017965,4287,MQ,SDF,ORD,1,26,6,1238,1256,4275,MQ,ORD,BTR,1,26,6,1400,1609
9393394941813,4102,MQ,PIA,ORD,1,26,6,547,632,4275,MQ,ORD,BTR,1,26,6,1400,1609
2149008919368,3939,MQ,BNA,ORD,1,26,6,608,742,4275,MQ,ORD,BTR,1,26,6,1400,1609
4644243368637,4473,MQ,JAX,ORD,1,26,6,854,1036,4275,MQ,ORD,BTR,1,26,6,1400,1609
6953539317975,4026,MQ,BNA,ORD,1,26,6,1005,1140,4275,MQ,ORD,BTR,1,26,6,1400,1609
7844017555460,3942,MQ,BMI,ORD,1,26,6,609,703,4275,MQ,ORD,BTR,1,26,6,1400,1609
4964980483214,4330,MQ,SDF,ORD,1,26,6,630,635,4275,MQ,ORD,BTR,1,26,6,1400,1609
6750917655832,3907,MQ,CID,ORD,1,26,6,723,901,4275,MQ,ORD,BTR,1,26,6,1400,1609
4392992109530,4042,MQ,SGF,ORD,1,26,6,811,951,4275,MQ,ORD,BTR,1,26,6,1400,1609
6925404300950,4257,MQ,CLE,ORD,1,26,6,959,1042,4275,MQ,ORD,BTR,1,26,6,1400,1609
2633454084277,4254,MQ,DBQ,ORD,1,26,6,1208,1252,4275,MQ,ORD,BTR,1,26,6,1400,1609
6115785649094,4119,MQ,PVD,ORD,1,26,6,1222,1357,4275,MQ,ORD,BTR,1,26,6,1400,1609
4952326827362,4103,MQ,MDT,ORD,1,26,6,634,752,4275,MQ,ORD,BTR,1,26,6,1400,1609
3811122928568,4034,MQ,DSM,ORD,1,26,6,654,755,4275,MQ,ORD,BTR,1,26,6,1400,1609
8237376261492,3998,MQ,DAY,ORD,1,26,6,704,720,4275,MQ,ORD,BTR,1,26,6,1400,1609
3043744364130,4338,MQ,FWA,ORD,1,26,6,720,725,4275,MQ,ORD,BTR,1,26,6,1400,1609
5239104076659,4186,MQ,LSE,ORD,1,26,6,722,919,4275,MQ,ORD,BTR,1,26,6,1400,1609
8978260911134,4006,MQ,ORH,ORD,1,26,6,549,725,4275,MQ,ORD,BTR,1,26,6,1400,1609
6777784766693,3986,MQ,RST,ORD,1,26,6,607,729,4275,MQ,ORD,BTR,1,26,6,1400,1609
6897598792035,4409,MQ,DSM,ORD,1,26,6,657,837,4275,MQ,ORD,BTR,1,26,6,1400,1609
1169668009275,4118,MQ,MKE,ORD,1,26,6,705,745,4275,MQ,ORD,BTR,1,26,6,1400,1609
4543742251619,4290,MQ,BNA,ORD,1,26,6,1044,1220,4275,MQ,ORD,BTR,1,26,6,1400,1609
9790560620081,4044,MQ,GRR,ORD,1,26,6,1100,1053,4275,MQ,ORD,BTR,1,26,6,1400,1609
6962782127221,4150,MQ,TYS,ORD,1,26,6,1148,1215,4275,MQ,ORD,BTR,1,26,6,1400,1609
8556444849786,3963,MQ,LIT,ORD,1,26,6,604,750,4275,MQ,ORD,BTR,1,26,6,1400,1609
8861671789816,4304,MQ,EVV,ORD,1,26,6,611,731,4275,MQ,ORD,BTR,1,26,6,1400,1609
6715812243252,4497,MQ,BDL,ORD,1,26,6,640,854,4275,MQ,ORD,BTR,1,26,6,1400,1609
6856766473616,4158,MQ,TYS,ORD,1,26,6,655,732,4275,MQ,ORD,BTR,1,26,6,1400,1609
8079848118950,4396,MQ,PWM,ORD,1,26,6,723,914,4275,MQ,ORD,BTR,1,26,6,1400,1609
3869610972873,4185,MQ,IND,ORD,1,26,6,739,741,4275,MQ,ORD,BTR,1,26,6,1400,1609
8832881062456,4160,MQ,CMH,ORD,1,26,6,920,943,4275,MQ,ORD,BTR,1,26,6,1400,1609
8541382561035,4031,MQ,IND,ORD,1,26,6,1034,1058,4275,MQ,ORD,BTR,1,26,6,1400,1609
8673919936102,4076,MQ,PIT,ORD,1,26,6,1123,1139,4275,MQ,ORD,BTR,1,26,6,1400,1609
3937310449391,4270,MQ,ORF,ORD,1,26,6,1131,1229,4275,MQ,ORD,BTR,1,26,6,1400,1609
6131248665777,4390,MQ,CVG,ORD,1,26,6,1233,1241,4275,MQ,ORD,BTR,1,26,6,1400,1609
6067440412967,4120,MQ,MSN,ORD,1,26,6,1244,1323,4275,MQ,ORD,BTR,1,26,6,1400,1609
3051027678852,4266,MQ,AZO,ORD,1,26,6,605,637,4275,MQ,ORD,BTR,1,26,6,1400,1609
8625938545401,4102,MQ,PIA,ORD,1,26,6,608,650,4275,MQ,ORD,BTR,1,26,6,1400,1609
3433804784541,4312,MQ,TOL,ORD,1,26,6,617,713,4275,MQ,ORD,BTR,1,26,6,1400,1609
4641114779232,4158,MQ,TYS,ORD,1,26,6,659,737,4275,MQ,ORD,BTR,1,26,6,1400,1609
1287108556398,4272,MQ,FWA,ORD,1,26,6,741,759,4275,MQ,ORD,BTR,1,26,6,1400,1609
4587028460648,4266,MQ,AZO,ORD,1,26,6,559,538,4275,MQ,ORD,BTR,1,26,6,1400,1609
9424008614683,4376,MQ,CVG,ORD,1,26,6,600,615,4275,MQ,ORD,BTR,1,26,6,1400,1609
4117185817275,4122,MQ,BUF,ORD,1,26,6,655,753,4275,MQ,ORD,BTR,1,26,6,1400,1609
8640694020497,4213,MQ,CMH,ORD,1,26,6,810,904,4275,MQ,ORD,BTR,1,26,6,1400,1609
8262655660534,4104,MQ,EVV,ORD,1,26,6,844,943,4275,MQ,ORD,BTR,1,26,6,1400,1609
5396872112722,3972,MQ,MKE,ORD,1,26,6,1037,1144,4275,MQ,ORD,BTR,1,26,6,1400,1609
8706514641522,4336,MQ,SYR,ORD,1,26,6,1052,1149,4275,MQ,ORD,BTR,1,26,6,1400,1609
6530681402651,4100,MQ,RIC,ORD,1,26,6,556,743,4275,MQ,ORD,BTR,1,26,6,1400,1609
2202873067372,4001,MQ,FNT,ORD,1,26,6,600,616,4275,MQ,ORD,BTR,1,26,6,1400,1609
3999883828931,3932,MQ,SGF,ORD,1,26,6,635,900,4275,MQ,ORD,BTR,1,26,6,1400,1609
2089648066750,4220,MQ,GRB,ORD,1,26,6,958,1045,4275,MQ,ORD,BTR,1,26,6,1400,1609
7516223162311,4170,MQ,PIT,ORD,1,26,6,1010,1038,4275,MQ,ORD,BTR,1,26,6,1400,1609
2582052904628,4083,MQ,DAY,ORD,1,26,6,1120,1135,4275,MQ,ORD,BTR,1,26,6,1400,1609
1953939284486,4176,MQ,CMH,ORD,1,26,6,607,627,4275,MQ,ORD,BTR,1,26,6,1400,1609
1477406721888,4374,MQ,CMI,ORD,1,26,6,615,651,4275,MQ,ORD,BTR,1,26,6,1400,1609
6207174261539,4382,MQ,CLE,ORD,1,26,6,623,707,4275,MQ,ORD,BTR,1,26,6,1400,1609
8316971950599,4480,MQ,SYR,ORD,1,26,6,704,827,4275,MQ,ORD,BTR,1,26,6,1400,1609
1412756984965,4260,MQ,MEM,ORD,1,26,6,924,1119,4275,MQ,ORD,BTR,1,26,6,1400,1609
2119377470972,3978,MQ,GRR,ORD,1,26,6,952,958,4275,MQ,ORD,BTR,1,26,6,1400,1609
9396381921821,4180,MQ,MKE,ORD,1,26,6,952,1028,4275,MQ,ORD,BTR,1,26,6,1400,1609
9732868775267,4359,MQ,TOL,ORD,1,26,6,1025,1021,4275,MQ,ORD,BTR,1,26,6,1400,1609
6676543524714,4188,MQ,IND,ORD,1,26,6,1106,1055,4275,MQ,ORD,BTR,1,26,6,1400,1609
9776857404730,4202,MQ,LSE,ORD,1,26,6,1139,1226,4275,MQ,ORD,BTR,1,26,6,1400,1609
2567956028333,4323,MQ,CVG,ORD,1,26,6,1143,1158,4275,MQ,ORD,BTR,1,26,6,1400,1609
3656005788191,4100,MQ,RIC,ORD,1,26,6,644,749,4275,MQ,ORD,BTR,1,26,6,1400,1609
9755187626692,4162,MQ,GSP,ORD,1,26,6,645,736,4275,MQ,ORD,BTR,1,26,6,1400,1609
1636867607153,4060,MQ,PIA,ORD,1,26,6,920,956,4275,MQ,ORD,BTR,1,26,6,1400,1609
2965162504349,4470,MQ,TVC,ORD,1,26,6,1222,1247,4275,MQ,ORD,BTR,1,26,6,1400,1609
5465771265920,3902,MQ,FNT,ORD,1,26,6,1303,1353,4275,MQ,ORD,BTR,1,26,6,1400,1609
6444668245606,3448,MQ,ABI,DFW,12,25,7,756,850,3691,MQ,DFW,BTR,12,25,7,1739,1856
4937254974356,3788,MQ,SGF,DFW,12,25,7,850,1008,3691,MQ,DFW,BTR,12,25,7,1739,1856
8264442221700,3548,MQ,MKE,DFW,12,25,7,930,1158,3691,MQ,DFW,BTR,12,25,7,1739,1856
2571656749972,3606,MQ,CLE,DFW,12,25,7,1253,1420,3691,MQ,DFW,BTR,12,25,7,1739,1856
7470981291921,3780,MQ,CRP,DFW,12,25,7,1536,1658,3691,MQ,DFW,BTR,12,25,7,1739,1856
8310748891310,3854,MQ,PNS,DFW,12,25,7,939,1138,3691,MQ,DFW,BTR,12,25,7,1739,1856
7931556780707,3224,MQ,GGG,DFW,12,25,7,1051,1156,3691,MQ,DFW,BTR,12,25,7,1739,1856
4657176731387,3616,MQ,GSO,DFW,12,25,7,1313,1502,3691,MQ,DFW,BTR,12,25,7,1739,1856
4646520094454,3502,MQ,HSV,DFW,12,25,7,600,815,3691,MQ,DFW,BTR,12,25,7,1739,1856
7982576761500,3228,MQ,LAW,DFW,12,25,7,800,858,3691,MQ,DFW,BTR,12,25,7,1739,1856
1532057137475,3752,MQ,ICT,DFW,12,25,7,957,1102,3691,MQ,DFW,BTR,12,25,7,1739,1856
4965089490306,3328,MQ,TYR,DFW,12,25,7,1425,1521,3691,MQ,DFW,BTR,12,25,7,1739,1856
8763354503209,3576,MQ,CID,DFW,12,25,7,1507,1651,3691,MQ,DFW,BTR,12,25,7,1739,1856
6138530398554,3346,MQ,CLL,DFW,12,25,7,1521,1625,3691,MQ,DFW,BTR,12,25,7,1739,1856
9075552378347,3734,MQ,MKE,DFW,12,25,7,546,819,3691,MQ,DFW,BTR,12,25,7,1739,1856
9441684172431,3256,MQ,GGG,DFW,12,25,7,631,747,3691,MQ,DFW,BTR,12,25,7,1739,1856
7449593756650,3414,MQ,GRK,DFW,12,25,7,757,843,3691,MQ,DFW,BTR,12,25,7,1739,1856
8684895496368,3714,MQ,PIT,DFW,12,25,7,917,1112,3691,MQ,DFW,BTR,12,25,7,1739,1856
7336109445937,3368,MQ,LIT,DFW,12,25,7,1026,1133,3691,MQ,DFW,BTR,12,25,7,1739,1856
1156852447198,3762,MQ,AMA,DFW,12,25,7,1114,1214,3691,MQ,DFW,BTR,12,25,7,1739,1856
1883414931865,3260,MQ,CLL,DFW,12,25,7,1213,1323,3691,MQ,DFW,BTR,12,25,7,1739,1856
9803940773994,3506,MQ,LIT,DFW,12,25,7,1421,1523,3691,MQ,DFW,BTR,12,25,7,1739,1856
9676180219378,3258,MQ,ACT,DFW,12,25,7,1437,1515,3691,MQ,DFW,BTR,12,25,7,1739,1856
3848958799125,3750,MQ,JAN,DFW,12,25,7,606,746,3691,MQ,DFW,BTR,12,25,7,1739,1856
6649971624537,3896,MQ,GPT,DFW,12,25,7,1056,1242,3691,MQ,DFW,BTR,12,25,7,1739,1856
1168737772126,3856,MQ,VPS,DFW,12,25,7,1106,1309,3691,MQ,DFW,BTR,12,25,7,1739,1856
5208747924603,3438,MQ,CVG,DFW,12,25,7,1107,1219,3691,MQ,DFW,BTR,12,25,7,1739,1856
1820257268130,3718,MQ,TYS,DFW,12,25,7,1234,1416,3691,MQ,DFW,BTR,12,25,7,1739,1856
6028125952049,3418,MQ,SJT,DFW,12,25,7,1441,1538,3691,MQ,DFW,BTR,12,25,7,1739,1856
8863372825173,3234,MQ,ABI,DFW,12,25,7,1447,1535,3691,MQ,DFW,BTR,12,25,7,1739,1856
8384115534163,3360,MQ,PIT,DFW,12,25,7,1452,1650,3691,MQ,DFW,BTR,12,25,7,1739,1856
8174230112085,3784,MQ,ICT,DFW,12,25,7,1513,1620,3691,MQ,DFW,BTR,12,25,7,1739,1856
5940133775878,3830,MQ,PNS,DFW,12,25,7,607,802,3691,MQ,DFW,BTR,12,25,7,1739,1856
5403570911136,3862,MQ,VPS,DFW,12,25,7,616,820,3691,MQ,DFW,BTR,12,25,7,1739,1856
6728389055445,3424,MQ,MOB,DFW,12,25,7,635,818,3691,MQ,DFW,BTR,12,25,7,1739,1856
5096288520431,3496,MQ,CLE,DFW,12,25,7,643,818,3691,MQ,DFW,BTR,12,25,7,1739,1856
5910255121883,3206,MQ,GRK,DFW,12,25,7,846,948,3691,MQ,DFW,BTR,12,25,7,1739,1856
5546151224804,3648,MQ,MEM,DFW,12,25,7,1045,1210,3691,MQ,DFW,BTR,12,25,7,1739,1856
8045776207708,3522,MQ,FSM,DFW,12,25,7,1417,1510,3691,MQ,DFW,BTR,12,25,7,1739,1856
4089350995437,3746,MQ,LIT,DFW,12,25,7,532,629,3691,MQ,DFW,BTR,12,25,7,1739,1856
6324446998741,3564,MQ,GSO,DFW,12,25,7,558,739,3691,MQ,DFW,BTR,12,25,7,1739,1856
8369143374834,3592,MQ,ROC,DFW,12,25,7,705,932,3691,MQ,DFW,BTR,12,25,7,1739,1856
7815221993682,3254,MQ,ACT,DFW,12,25,7,948,1039,3691,MQ,DFW,BTR,12,25,7,1739,1856
1896990991317,3322,MQ,ABI,DFW,12,25,7,1149,1251,3691,MQ,DFW,BTR,12,25,7,1739,1856
5285027589120,3888,MQ,PNS,DFW,12,25,7,1257,1447,3691,MQ,DFW,BTR,12,25,7,1739,1856
5508900592961,3266,MQ,ACT,DFW,12,25,7,1301,1349,3691,MQ,DFW,BTR,12,25,7,1739,1856
7208085498538,3868,MQ,MSN,DFW,12,25,7,1330,1543,3691,MQ,DFW,BTR,12,25,7,1739,1856
5945804951783,3806,MQ,EVV,DFW,12,25,7,1509,1710,3691,MQ,DFW,BTR,12,25,7,1739,1856
1967052552339,3782,MQ,SHV,DFW,12,25,7,654,749,3691,MQ,DFW,BTR,12,25,7,1739,1856
9789507584886,3622,MQ,CRP,DFW,12,25,7,744,912,3691,MQ,DFW,BTR,12,25,7,1739,1856
3238631121339,3542,MQ,CID,DFW,12,25,7,1055,1236,3691,MQ,DFW,BTR,12,25,7,1739,1856
7070945006272,3590,MQ,MAF,DFW,12,25,7,1324,1427,3691,MQ,DFW,BTR,12,25,7,1739,1856
7384874370401,3354,MQ,LBB,DFW,12,25,7,1439,1535,3691,MQ,DFW,BTR,12,25,7,1739,1856
9773183858671,3814,MQ,ABI,DFW,12,25,7,1639,1722,3691,MQ,DFW,BTR,12,25,7,1739,1856
7255287365490,3412,MQ,SHV,DFW,12,25,7,603,659,3691,MQ,DFW,BTR,12,25,7,1739,1856
4832162005347,3598,MQ,CMH,DFW,12,25,7,604,743,3691,MQ,DFW,BTR,12,25,7,1739,1856
4423544086427,3674,MQ,DSM,DFW,12,25,7,615,805,3691,MQ,DFW,BTR,12,25,7,1739,1856
3998229465061,3494,MQ,SBA,DFW,12,25,7,655,1141,3691,MQ,DFW,BTR,12,25,7,1739,1856
4065696519793,3852,MQ,SGF,DFW,12,25,7,758,914,3691,MQ,DFW,BTR,12,25,7,1739,1856
8548883744800,3500,MQ,HSV,DFW,12,25,7,1054,1241,3691,MQ,DFW,BTR,12,25,7,1739,1856
7991442071954,3628,MQ,TUL,DFW,12,25,7,1129,1229,3691,MQ,DFW,BTR,12,25,7,1739,1856
4964462967577,3846,MQ,MDW,DFW,12,25,7,1241,1438,3691,MQ,DFW,BTR,12,25,7,1739,1856
8129202935842,3802,MQ,MKE,DFW,12,25,7,1242,1456,3691,MQ,DFW,BTR,12,25,7,1739,1856
3059594546366,3580,MQ,MEM,DFW,12,25,7,1319,1440,3691,MQ,DFW,BTR,12,25,7,1739,1856
8763379021794,3560,MQ,JAN,DFW,12,25,7,1534,1653,3691,MQ,DFW,BTR,12,25,7,1739,1856
7275060201411,3460,MQ,LRD,DFW,12,25,7,1545,1711,3691,MQ,DFW,BTR,12,25,7,1739,1856
9891054038717,3476,MQ,AMA,DFW,12,25,7,540,639,3691,MQ,DFW,BTR,12,25,7,1739,1856
4365288052206,3410,MQ,CAE,DFW,12,25,7,627,814,3691,MQ,DFW,BTR,12,25,7,1739,1856
9096252477549,3640,MQ,GSP,DFW,12,25,7,651,822,3691,MQ,DFW,BTR,12,25,7,1739,1856
4525994624386,3466,MQ,XNA,DFW,12,25,7,758,859,3691,MQ,DFW,BTR,12,25,7,1739,1856
